name,lanes,road_capacity_from_conversion,highway,oneway,road_capacity
Punta Arenas,,1,residential,no,0.351560216032
Arica,,1,residential,,0.119998147571
Arica,,1,residential,,0.0937957561328
Punta Arenas,,1,residential,,0.11470079026
Punta Arenas,,1,residential,,0.116203076115
Vina del Mar,,1,residential,,0.0701744894071
Vina del Mar,,1,residential,,0.118288272413
Oe6b,,1,residential,,0.197477485358
Vina del Mar,,1,residential,,0.0431475897774
,,1,service,,0.423535140546
,,1,service,,0.0719441364928
,,1,residential,,0.14399402464
,,1,residential,,0.116625038401
D. Quiroz,,1,residential,,0.181364439035
F. Cobo,,1,residential,,0.0180831261717
Almeida,,1,residential,,0.174706115162
Colta,,1,residential,,0.287605321319
A. de Carranza,,1,residential,,0.248404093186
,,1,residential,,0.27379654941
Gualaceo,,1,residential,,0.169501069806
Calle A,,1,residential,,0.106181374565
Dunhan,,1,residential,,0.136712489587
Pajan,,1,residential,,0.0725949601337
Miguel Pontón,,1,residential,,0.250182399873
,,1,residential,,0.0617999524595
Ayala,,1,residential,,0.146187539298
Pedro Collaguazo,,1,residential,,0.272575512745
Guare,,1,residential,,0.286506045473
Oe6c,,1,residential,,0.171794835848
Juan Bautista Aguirre,,1,residential,,0.223845105251
,,1,residential,,0.0897200427453
Los Colorados,,1,residential,,0.21436369861
Nabon,,1,residential,,0.125999307749
Urcuqui,,1,residential,,0.0881779611209
Fransisco Linares,,1,residential,,0.11630944341
Sucumbios,,1,residential,,0.192592144923
,,1,residential,,0.0928477588107
R. Alonso,,1,residential,,0.149031600541
,,1,residential,,0.0967163295923
Oe6,,1,residential,,0.158192441857
Robinson,,1,residential,,0.151676796907
,,1,residential,,0.0495507533129
,,1,residential,,0.0382220052273
Magdalena Araujo,,1,residential,,0.729682502758
,,1,residential,,0.341471092891
,,1,residential,,0.114794745803
,,1,residential,,0.162513192861
,,1,residential,,0.0565133814388
,,1,residential,,0.134318150176
C. Fernandez,,1,residential,,0.477610043564
,,1,residential,,0.351500932267
,,1,residential,,0.188362440409
,,1,residential,,0.104848635425
Gil Rengifo,,1,residential,,0.127755283727
Alonso Lobon,,1,residential,,0.329243227989
Juan Bautista Aguirre,,3,secondary,,3.07947074095
de la Bastidas,,1,residential,,0.131559634926
Juan Vizuete,,1,residential,,0.139255779088
Cajiao,,1,residential,,0.0754911142074
,,1,residential,,0.153356651117
Bautista Aguirre,,1,residential,,0.244885386689
la Union,,1,residential,,0.171422819059
,,1,residential,,0.0988564968963
Calle C,,1,residential,,0.0974003132744
,,1,residential,,0.0571463645062
,,1,residential,,0.0502042167916
Calle 11,,1,residential,,0.152359221719
Calle 16,,1,residential,,0.251906649149
Psj C,,1,residential,,0.170774064667
,,1,residential,,0.441102040185
Calle I,,1,residential,,0.233811453275
,,1,residential,,0.121796848939
,,1,residential,,0.0349343246316
Calle B,,1,residential,,0.332979648117
Prudencio Salazar,,1,residential,no,0.858246361531
,,1,residential,,0.0870844502221
,,1,residential,,0.0974867487276
Psj A,,1,residential,,0.0265084710594
,,1,residential,,0.0535269476037
Simón Bolívar,,4,trunk,yes,0.364628100849
Via Antigua a Conocoto-Av. Ponce Enríquez,,1,residential,,0.640250976573
,,1,residential,,0.385096131463
,,1,residential,,0.0291550744336
Abel Melendez,,1,residential,,0.225731327104
,,1,service,,0.108810954891
Montañez,,1,residential,no,0.119051169791
de Linares,,1,residential,,0.105818370427
Turi,,1,residential,,0.112102555368
E5i,,1,residential,,0.157987682242
Jadan,,1,residential,,0.162145101009
Calpi,,1,residential,,0.0855818837484
El Carmen,,1,residential,,0.56978350504
Pedro Pinto,,1,residential,,0.193148802748
,,1,residential,,0.100852144863
Camino de los Incas,,1,residential,,0.215659906715
Aben Cerrajes,,1,residential,,0.0602049703376
Rio Darra,,1,residential,,0.0472750238933
la Herradura,,1,residential,,0.0375910488716
Albayzin,,1,residential,,0.0791410174715
San Vicente,,1,residential,,0.184640122674
Saquisili,,1,residential,,0.129070827334
Paulino Alcaino,,1,residential,yes,0.183407994986
Ramón Pacheco,,1,residential,yes,0.13868408676
La Alahambra,,1,residential,,0.167794885482
Bulan,,1,residential,,0.232696670363
,,1,residential,,0.0522598381525
Brizon,,1,residential,,0.204714091252
,,1,residential,,0.147019937214
,,1,residential,,0.10578961442
Pedro Pinto,,1,residential,,0.128934273394
Camino de los Incas,,1,residential,,1.29828687912
,,1,residential,,0.141324711986
,,1,residential,,0.196407795043
Calle B-2,,1,residential,,0.371993666799
,,1,residential,,0.0909107361974
Dominguez,,1,residential,,0.135824877433
Reconquista,,1,residential,,0.070813877762
Calle C,,1,residential,,0.438673668325
,,1,residential,,0.0118295620971
,,1,residential,,0.031403442367
,,1,residential,,0.48505740064
Calle M,,1,residential,,0.112112648181
Calle D,,1,residential,,0.485639808842
Calle K,,1,residential,,0.239183718646
S3m,,1,residential,,0.141320371025
E17a,,1,residential,,0.123510900257
E17c,,1,residential,,0.115898806802
Ricardo Izurieta del Castillo,,1,residential,,0.411784150063
Simón Bolívar,,4,trunk_link,yes,0.718849698317
Simón Bolívar,,4,trunk,yes,24.7521948631
Simón Bolívar,,4,trunk,yes,0.132660204493
Simón Bolívar,,4,trunk,yes,5.09749978316
,,3,secondary_link,,0.595048258716
Calle E,,1,residential,,0.496650966108
,,1,service,,0.573026805616
,,1,service,,0.207708737327
,,1,residential,,0.015356495381
,,1,residential,,0.0805949306301
,,1,residential,,0.267361602229
,,1,residential,,0.0411965700439
,,1,residential,,0.0394774522996
,,1,service,,0.0645324210385
,,1,service,,0.0407166095665
,,1,service,,0.118801208462
,,1,service,,0.172212358674
,,1,residential,,0.14131986674
Calle D,,1,residential,,0.726757315691
Calle I,,1,residential,,0.188197403274
Calle H,,1,residential,,0.189474730524
Calle g.,,1,residential,,0.0841998015017
Calle F,,1,residential,,0.099420615796
Calle D,,1,residential,,0.193907362626
Nicolas Aguilera,,1,residential,no,0.355685576706
,,1,residential,,0.180403873155
,,1,residential,,0.228360960902
Calle I,,1,residential,,0.175499512499
Calle H,,1,residential,,0.265153908404
Calle g.,,1,residential,,0.563912539214
,,1,residential,,0.220398304593
,,1,residential,,0.198748124333
Calle F,,1,residential,,0.177150817898
,,1,residential,,0.182838155879
,,1,residential,,0.0840467343137
Calle N,,1,residential,,0.35220766347
,,1,residential,,0.122983290007
,,1,residential,,0.0977097810356
Calle N,,1,residential,,0.0788280868793
Calle I,,1,residential,,0.422036099937
Calle F,,1,residential,,0.305369218804
,,1,residential,,0.189644840881
,,1,residential,,0.0500063055778
Calle Gb,,1,residential,,0.281149717961
Calle E,,1,residential,,0.459215301403
,,1,residential,,0.0377434684427
,,1,residential,,0.232554612572
Miravalle,,1,residential,yes,0.0483954486502
,,1,residential,,0.138542190594
,,1,residential,,0.14080188686
,,1,residential,,0.118392428169
,,1,residential,,0.108048380785
,,1,residential,,0.0394170941348
Calle 1,,1,residential,,0.168855817113
Calle 2,,1,residential,,0.16139250936
,,1,residential,,0.144691605413
Calle 4,,1,residential,,0.287999707767
Calle 5,,1,residential,,0.197525766735
Calle C,,1,residential,,0.205410443914
Calle 3,,1,residential,,0.214570888378
Calle 7,,1,residential,,0.156293162862
,,1,residential,,0.039763924608
Calle B,,1,residential,,0.0906128672115
,,1,residential,yes,0.0625242485378
San Fransisco de Quito,,1,residential,,0.264060104311
Escobar,,1,residential,,0.0646003910234
,,1,residential,,0.053902365158
Sànchez Orellana,,1,residential,no,0.375857832513
Francisco Calderon,,1,residential,,0.0716834060457
6 de Mayo,,1,residential,,0.0704695831864
Psj 7,,1,residential,,0.0469658242698
Vicentino,,1,residential,,0.0464907561347
Psj Valle,,1,residential,,0.0462131606288
San Fransisco de Quito,,1,residential,,0.164703180978
Conde,,1,residential,,0.293650618882
,,1,service,,0.147163670651
Escalinata 2,,1,residential,,0.0635686954347
,,1,residential,,0.0979019123605
Calle R,,1,residential,,0.450158513196
Psj B,,1,residential,,0.0904609005791
,,1,residential,,0.0607047810858
Psj C,,1,residential,,0.0962624193038
,,1,service,,0.14105526747
,,1,residential,,0.0542215471976
,,1,residential,,0.122618503753
S5G,,1,residential,no,0.241982797124
,,1,residential,,0.147010993672
,,1,service,,0.161792140971
S5E,,1,unclassified,no,0.535864627904
,,1,service,,0.0501761469646
,,1,service,,0.0670120083915
Calle 2,,1,residential,,0.300524172864
Psj P,,1,residential,,0.18118068704
Psj R,,1,residential,,0.147863786738
Psj O,,1,residential,,0.156495051578
,,1,residential,,0.0293677763691
Calle P,,1,residential,,0.180138779501
Calle C,,1,residential,,0.206918844768
Calle I,,1,residential,,0.0860469051622
,,1,service,,0.138062761844
,,1,service,,0.0507181272102
,,1,service,,0.0445202000516
,,1,residential,,0.361972645057
,,1,service,,0.0415783521235
Calle N,,1,residential,,0.171360930589
Calle E,,1,residential,,0.508159280552
,,1,residential,,0.15164948127
,,1,residential,,0.130529558573
,,1,residential,,0.0691199918756
Calle O,,1,residential,,0.33057218302
Calle M,,1,residential,,0.269110753051
Calle W,,1,residential,,0.411964786269
Escalinata 1,,1,residential,,0.0619399855443
,,1,residential,,0.0620015768625
,,1,residential,,0.137459057091
Calle Q,,1,residential,,0.175939126934
Calle P,,1,residential,,0.132269574988
E20,,1,residential,no,0.459577405484
E19,,1,residential,no,0.544774491096
,,1,residential,,0.0910415693774
E20A,,1,residential,no,0.495362634627
E20C,,1,residential,no,0.443357181373
,,1,residential,,0.0939919205165
,,1,residential,,0.190101002031
Calle Y,,1,residential,,0.107829576684
,,1,residential,,0.0639958125308
,,1,residential,,0.0935326087333
,,1,service,,0.138108392076
,,1,residential,,0.0663123300881
Calle S,,1,residential,,0.555900119528
,,1,service,,0.0614479499153
,,1,residential,,0.139436976131
,,1,residential,,0.177731301216
,,1,service,,0.0807295173245
,,1,residential,,0.239848352887
Calle D,,1,residential,,0.453027511599
,,1,residential,,0.201341274887
,,1,residential,,0.227197232264
,,1,residential,,0.636946691167
,,1,residential,,0.0603073828164
,,1,residential,,0.042062198828
,,1,residential,,0.0473533091107
,,1,residential,,0.0462304987186
,,1,residential,,0.0613842143186
,,1,residential,,0.0534133880694
S3c,,1,residential,,0.0803598329875
S3c,,1,residential,,0.0886009367483
,,1,residential,,0.102722177978
S3c,,1,residential,,0.131512118791
,,1,residential,,0.206997996715
,,1,residential,,0.0817524904688
,,1,residential,,0.122777066378
,,1,residential,,0.0901301144163
Hacienda Maria,,1,residential,,0.318384440011
General Rumiñahui,,4,trunk,yes,3.53155761673
,,3,primary,yes,0.292838628605
Tio Loma,,1,residential,,0.475974591877
,,1,residential,,0.108958909245
,,1,residential,,0.0451323730773
General Rumiñahui,,4,motorway,yes,19.757099766
,,1,residential,,0.435432203349
,,1,residential,,0.167217855067
,,1,residential,,0.270471193049
,,1,residential,,0.335427213375
,,1,residential,,1.5009511384
,,1,residential,,0.111728383575
,,1,residential,,0.0843082771979
,,1,residential,,0.0468386959048
,,1,residential,,0.180305906547
,,1,residential,,0.117568692326
,,1,residential,,0.114323168028
,,1,residential,,0.190920163878
,,1,residential,,0.0602081878722
,,1,residential,,0.872269169457
,,1,residential,,0.263198556072
Archer Harman,,1,residential,,0.468998833883
,,1,residential,,0.0524157319902
Charpantier,,1,residential,,0.161628347692
Sibambe,,1,residential,,0.0492776348506
Rother,,1,residential,,0.0986337445938
Hoope,,1,residential,,0.127803045498
Bastidas,,1,residential,,0.149880681402
,,1,residential,,0.229305055308
,,1,residential,,0.0493910283516
M. Alfaro,,1,residential,,0.207743691629
Norona,,1,residential,,0.164668775823
White,,1,residential,,0.0160702777955
Garaicoa,,1,residential,,0.161192175016
Noboa,,1,residential,,0.309878648224
,,1,residential,,0.0201625715733
,,1,residential,,0.0764978677635
,,1,residential,,0.145438696699
,,1,residential,,0.146834870514
,,1,residential,,0.0896073283678
Morley,,1,residential,,0.245147954249
Salvador Ortega,,1,residential,,0.481312047566
,,1,residential,,0.270414015115
,,1,residential,,0.121298220953
Sergio Orejuela,,1,residential,,0.134070843572
Perez Intriago,,1,residential,,0.257398627033
Perez Intriago,,1,residential,,0.0441056977177
,,1,residential,,0.164248779791
F. Muñoz,,1,residential,,0.110009516193
Duran,,1,residential,,0.096103953157
Sivewright,,1,residential,,0.237411180732
Delfin Diaz,,1,residential,,0.21184396145
Garcia,,1,residential,,0.0943180963168
José Peralta,,1,residential,,0.326479012632
José Ugalde,,1,residential,no,0.221535847454
Delfín Treviño,,1,residential,no,0.409248246372
,,1,service,,0.149754153522
,,1,service,,0.134753303877
,,1,residential,,0.127576917703
Lojas,,1,residential,,0.279123618556
,,2,tertiary,yes,0.0
,,1,service,,0.156146818067
Oe2J,,1,residential,no,0.187254236194
John Harman,,1,residential,,0.405542549506
,,1,residential,,0.103095886484
,,1,service,,0.107903526769
,,1,service,,0.156337627262
,,1,service,,0.140096787831
,,1,service,,0.0821039388027
,,1,service,,0.0891017055852
,,1,service,,0.0867645639427
,,1,service,,0.0878975034351
,,1,service,,0.316372236892
Calle P,,1,residential,,0.242731911194
,,1,residential,,0.294307088203
Calle C-2,,1,residential,,0.354800004053
,,1,residential,,0.0342081063814
,,1,residential,,0.125488394827
,,1,residential,,0.107277537809
,,1,residential,,0.466089890041
,,1,residential,,0.586342312655
,,1,residential,,0.16042498548
,,1,residential,,0.542687920429
,,1,residential,,0.108365808062
,,1,residential,,0.171811903476
,,1,service,,0.143284183486
,,1,service,,0.193285164166
Nulti,,1,residential,,0.16149484764
Yanaconas,,1,residential,,0.422513340629
Julio Saenz,,1,residential,,0.362065773034
Pompeya,,1,residential,,0.226910497112
Muisne,,1,residential,,0.0777547093201
El Rosario,,1,residential,,0.356641363212
La Sofía,,1,residential,,0.0933947131098
,,1,residential,,0.103287921451
Telmo Hidalgo,,1,residential,,0.0563182898381
1 de Mayo,,1,residential,,0.135361067244
2 de Diciembre,,1,residential,,0.137036605686
Miguel Angel Zambrano,,1,residential,,0.304999207226
Alvera,,1,residential,,0.151763774559
Miravalle,,1,residential,,0.115886663756
,,1,residential,,0.192122988404
Joaquin Gallegos,,1,residential,,0.471911143851
21 de Mayo,,1,residential,,0.27712203778
Av. Pedro Vicente Maldonado,,3,secondary,yes,16.2257044166
Teodoro Gómez de la Torre,,1,residential,no,0.374289798516
,,1,residential,,0.334846969377
,,1,residential,,0.141950641424
,,1,residential,,0.341975375909
,,1,residential,,0.165634267927
,,1,residential,,0.415946654553
Condo Lazaro,,1,residential,,0.129664013564
Daquilema,,1,residential,,0.246438789125
Maria Guanoluisa,,1,residential,,0.090284561073
2 de agosto,,1,residential,,0.327463285297
23 de Abril,,1,residential,,0.144144856046
Catacocha,,1,residential,,0.143098967877
Ezapata,,1,residential,,0.139557822922
Javier Barzola,,1,residential,,0.0558095417324
,,1,residential,,0.114553706608
Calle C,,1,residential,,0.0564560306215
,,1,residential,,0.37084489813
,,1,residential,,0.126110542002
,,1,residential,,0.0630727962437
,,1,residential,,0.765718360271
,,1,residential,,0.249689863533
,,1,residential,,0.0730412262294
,,1,residential,,0.163486001491
,,1,residential,,0.0718904990001
,,1,residential,,0.120142916507
,,1,residential,,0.314586635765
Chicaña,,1,residential,,0.666875035883
Yantzaza,,1,residential,,0.441357593478
Paquisha,,1,residential,no,0.952755786951
Ajavi,,2,tertiary,,1.66034284519
Sigchos,,1,residential,,0.327105860429
Carapungo,,1,residential,,0.51249886535
,,1,residential,,0.633751309675
,,1,residential,,0.151513011006
,,1,residential,,0.200925737082
,,1,service,,0.135657750581
,,1,service,,0.394714170097
,,1,service,,0.390417691073
,,1,service,,0.348003079107
,,1,service,,0.0699030984537
,,1,service,,0.250802934129
Mataje,,1,service,,0.080032372516
,,1,service,,0.141060365729
,,1,service,,0.0973871154587
,,1,service,,0.0912935729425
,,1,service,,0.102180363722
,,1,service,,0.140942142633
,,1,service,,0.107561707952
,,1,service,,0.132755763709
,,1,service,,0.0935523658758
,,1,service,,0.197431896338
,,1,service,,0.0981186747261
,,1,service,,0.196377968247
,,1,service,,0.080860105865
7 de mayo,,1,residential,,0.379699394441
,,1,residential,,0.0486111827986
Machinaza,,1,residential,,0.172093415708
,,1,service,,0.162371224003
